text	label
数树直青能尔瘦	3
长歌大字落江山	4
半向君家养马来	3
琼苏献春酒	4
桃李都无日	2
自从鲁国潸然后	2
小池谁见凿时初	3
吟观醉赏动乡情	4
敢问阿婆开后阁	4
厚福人间无处著	4
秦晋区区等亡国	3
檐头不见有枝柯	3
眼前禁得一枝横	3
春冷海棠犹未花	2
近船古岸不胜高	3
一笑升沉休问天	4
此日毗陵流美化	4
酒醒梦回春尽日	3
最恨溪头布谷儿	1
疏林攲倒出霜根	4
曹江源自舜江来	3
久客那堪更送归	1
残枝遗萼不中看	1
满室高眠正掩扉	2
富贵人生各有时	3
到头须向边城著	3
一帖空存老遂良	2
北邙萧瑟又秋风	2
谁言不同赏	3
近来湖面亦收租	2
绿章封事谢升平	4
江郡人稀便是村	2
离离翠实疏	3
翁子妻求诀	3
无数桃花只见梢	3
天公用意谁能测	3
闲中排日听泉声	4
开尽杏花人不知	2
自从宴罢瑶池会	3
却匀愁黛对凌波	2
望中四野掌般平	3
醉吟挥弄清潮水	4
贼垒聊烦尽刬平	3
鸭子陂头看水生	3
定是著书扬子云	3
少年莫听白君头	2
常忆西郊信马行	3
晓迎秋露一枝新	4
塔上佛光堂上月	3
池上暑风收	3
烟消火冷诸缘尽	4
打包旦遇又匆匆	2
竹屏风下凭乌几	3
朱衫御史心聪慧	4
山村日落梦悠悠	2
忽捧丝纶雨露香	4
窗涵山影月初斜	3
健儿委弃在疆场	2
勉和新诗寄鸿鴈	2
行乐三分减二分	2
写作山林野趣图	4
招魂一恸菜畦狂	1
府池东北旧亭台	3
消得骚人几许时	3
丁宁且莫十分开	2
爱好心情一向休	2
幽榭名园临紫陌	3
西风袅袅木飕飕	2
风雨萧萧已断魂	1
荆棘故宫魑魅走	3
时艰悔有家	2
乞取池西三两竿	3
此君亦有岁寒心	5
欲扶蹇步得长宁	4
独见山红涧碧时	4
玉奴终不负东昏	3
枳篱莎径入荆扉	3
江清未抵使君清	4
等是胸中不浩浩	2
埋金厌胜郢中王	2
开卷未终双袖湿	3
黄菊满头堪自笑	5
费尽无边风与雪	3
江上有归舟	3
眼底常展数行书	3
人间夜寥阒	2
清光若解知民瘼	3
洗得平生习气无	3
只恐惊疑不是吾	1
一巷海棠千架锦	4
谁练苕花作雪茸	3
到今有遗恨	2
雨入秋宵滴到明	2
黄金七叶向晨敷	4
老慵自爱闭门居	3
自携云月泻湲潺	2
遣愁莫上高楼望	1
心随流水还乡国	2
下弦月欲近觜参	2
嘉陵江近好游春	4
文星旁见老人星	3
凝神爽气炼金丹	4
不独荣空辱亦空	3
来朝还入鳄鱼乡	3
开元盛事今何在	1
魂魄犹正直	5
秋冷龙梭喜暂閒	4
片心高与月徘徊	4
唤取重来是海棠	4
隔海相逢成一笑	4
堂有慈亲养且耕	4
更爱好山江上青	4
起为商皓伴三人	3
新年乐事复何如	4
忠孝临民父母同	4
内翰翻身脱犀带	3
相如自倚多文富	3
敢眩蹄涔一勺浑	3
但知白酒留佳客	3
高枝抛过低枝立	3
时晏便无言	3
馀财欲污人	2
洋洋得意漾波生	4
野人日日献花来	4
营利明明市井人	3
柳家兄弟太迫窄	3
一旦是佳城	3
收拾风光入醉乡	4
开轩远月迥双明	5
长年自笑情缘在	4
穆穆清风爱好音	5
落絮游丝三月候	4
逼脸横颐咽复匀	2
可识众心同一志	3
诗翁不至惟诗至	3
枯松槁槲乱纷纷	3
偏著春秋说太平	2
未必悬鹑子	3
行人独上寿阳楼	2
深村芳物无由觅	3
俱是醉花间	4
赤栏终日倚西风	3
快霁一天清洲气	5
几许伤心涕泪垂	2
闲将白发照清沟	2
功高赤壁矶	3
蹙頞三年试敢尝	3
临老挥毫捧御题	4
千步回廊绕金殿	3
亭亭一树灿窗前	4
三江七泽路茫茫	2
报与西湖风月知	4
夜来春睡知轻重	3
云低雨细静无风	4
性不耐闲懒	3
官府饥寒痛逼之	1
福寿方如川水来	5
复得杯中趣	5
诗清雅颂才	4
并献春闺延美庆	4
半窗花影木犀枝	3
忍饥多是力耕人	3
大书天地长男宫	5
雨闇烟昏蔚不开	2
莫逐狂风起浪心	3
不离一法认毘卢	3
至今月落不曾啼	3
寿域重开际八区	5
依然蝉噪夕阳中	2
自白自黄还自红	3
锯沉成薄片	3
危坐哦诗正忆渠	3
何人一旅驻琿春	3
不满高人一笑看	4
俗耳谁思警露声	4
酒满长生瘿木瓢	3
讙哗自招损	3
固应无客叩吾门	3
凭高最好供吟笑	5
不知娇面早先丹	4
对此令人忆惠连	2
无数菊苗齐老去	2
经旬却怕酒杯深	3
春雨春烟锁翠芜	2
道傍无处濯尘缨	3
丘公已殁故人稀	2
平生方寸心	3
亘古雄辞在	4
世人相马苦嫌瘦	3
烂供游子濯尘缨	3
凛然如我亦如君	4
老去风情似乐天	4
向来飞盖西园夜	3
过如前歳下车新	2
会稽陈迹久荒芜	2
可怜玉树庭花后	3
隔墙忽送市声来	3
梁台初建应惆怅	2
八十三年老病身	2
想得俗流应大笑	4
少年乐事已寒盟	2
烟斜雨细愁无限	1
娇色娇声两尽情	4
爱此江边好	5
柳暗人家水满陂	4
落花不扫柴门掩	2
今岁晴和历岁无	4
凤城南陌他年忆	3
白发弟兄惊我在	3
梓汉东西甲乙州	3
自是君诗无警策	3
人家擘纸归	3
绕屋栽梅入画图	4
静倚芙蓉谢宓妃	4
空阶已见草如茵	4
而生伴月心	4
宿昔恨滔滔	1
重来兼恐无寻处	2
无人念得登临意	2
送君并得送春愁	2
如今更恨贾梁道	2
赢得神安无梦事	5
醉倒篮舆夜归去	3
荔熟亦均分	4
不应移我勒铭诗	3
亦非窈窈与冥冥	3
问君安乐意如何	4
未听儿曹奏鹿鸣	2
未必黄明在	3
家有园池乐寿康	4
旧游彷佛记三年	3
旧藁乃获塓酒尊	4
开元一株柳	3
已得清阴又得花	4
两岸舟船各背驰	3
照来照去总斜身	3
稻穗堆场谷满车	4
归人须早去	3
通身退裌衣	3
杜宇亦知千载恨	2
三径还寻二仲家	3
门门相似列蛾眉	3
诗中篱落久尘埃	2
背无完絮况裙襦	2
北江飞雨送凄凉	2
柴门闻犬吠	3
还非江上听	3
不嗟白发曾游此	3
人不悲秋秋自悲	2
云里愁看雁行去	2
炎天尤觉玉肌凉	4
更兼风力助威豪	4
同到牵牛织女家	4
更惭起草属微才	2
曾到旃檀小殿来	3
绿林豪客夜知闻	3
怅然无语忆张华	2
岂但药翁论蛤蜊	3
比似全开更恼人	2
雨馀行脚古城隈	3
树树梅花看到残	2
朱门飏戟衣	3
悲愁不到贵人心	1
如今归棹如掤箭	3
此生随分得优游	3
从来家国为伊亡	2
征客春帆秋不归	2
我爱铜官乐	4
反不以螟蛉	3
良机间不作	3
波光桂魄两依然	4
梦去呼鹰雪打围	3
我今衰白尔初成	2
惆怅江东日暮云	1
火齐骊珠入帝乡	3
回首见桑柘	3
竟毙大梁城	3
寿骨劲如霜后雪	4
巧为诗翁一笑温	4
东风不用更相催	4
翠草玄芝烂熳生	5
冻耳萧萧天欲霜	2
抵死寻春不自怜	2
嬉嬉同在春风里	4
对坐读书终卷后	3
洛阳千叶种难成	2
一目秋风占得多	4
谁识旧朝大丞相	3
草草郫筒中酒处	3
才得一朝闲	4
杖头钱尽惯曾赊	4
小蕾深藏数点红	4
谁能截得曹刚手	4
试向诸生选何武	4
象床玉尺人何在	3
若教更解诸馀语	4
嗟予老矣欲归去	2
诗涛难放笔头乾	3
庭机左戚难	3
白汗翻浆午景前	3
传似韩娥旧典型	3
夷陵此去更三千	2
老病馀生曷不归	1
好松好竹好溪山	4
却等五更归	3
翠管银罂旧事传	3
趣唤红妆遣暖寒	4
洛邑簪缨幸所同	3
司业有孙来	3
夙夜若为勤警戒	5
始信明皇不识山	3
教君病眼一双枯	3
管城遥送美人来	3
眼入春风祗涕洟	2
花愁酒困春无着	2
华堂邂逅接清樽	3
红艳能添醉眼花	5
前路如闻鬼哭声	1
桃花洞口笑相迎	5
独骑款段寻诗去	3
生女天传吉语多	4
釜冷樽空客至疎	2
无南风尘傍扇边	4
江南二月草青青	3
今向华亭水上逢	3
残冬仲月趋郧楚	3
两秦并立难为下	3
春阳却自紫毫开	4
水仙似怯难为弟	3
自顾岂劳君借誉	3
世事从他一局棋	3
缘访亲宗到普州	3
独来寒岩伏石壁	3
流星如雨落珠船	3
他日何妨动我思	3
十年肝鬲湛寒辉	3
飞上春衫总是愁	2
太息斋厨几不膻	3
夜来春雪照西楼	3
竟日衷肠似有刀	1
何功月费水衡钱	2
长廊寂寂不逢人	2
宿云解駮晨光漏	4
山明水秀竹娟娟	4
月来林影更清深	4
借问四休何所好	4
别后未忘三日语	3
故应剖蚌登王府	3
青山深趣为君藏	3
磻溪不是钓渔人	3
茂对春和看物生	4
青盖张来似不曾	3
策筇山下路	3
宠赐长文阐孝思	3
此中留语欲魂销	1
贺老困寓京尘中	2
桂圆不似月圆时	2
瘦影支床枕未安	2
枯木难消只赋心	2
跋扈飞扬得几年	2
轻愁微笑漾春波	4
溪头月色白如沙	3
倩谁海内掌风烟	3
岂徒丰狱吹毛利	4
更堪青鬓总成丝	2
笑著斑襕学乳儿	4
林园风气佳	5
舍北小桃才及肩	3
精祈未效莫轻疑	3
狐裘年少宜追猎	3
掉头来入武夷山	3
为邑幸来苏	4
多少分曹掌秘文	3
见说樱桃已烂开	4
莫作宣和阁本看	3
莫怪草堂清到骨	3
下看江船西复东	2
客怀宜醉不宜醒	2
包胥一出楚疆还	3
寂寞何年化鹤鸣	3
丽日初随綵线长	5
莫笑山家拙治生	3
诧鬼誇神满卷诗	3
南楼夜已寂	3
要当雪月羣明时	2
却笑山阴何所得	4
生不杀奸死不休	5
满浦荷花开欲遍	4
莫恨夜来无伴侣	3
年年春信遣人疑	3
不知谁是艳阳才	3
后天宸寿永无疆	5
料得先生术更多	3
静映寒林晚未芳	4
却将茧纸累昭陵	2
三间参佐廨	3
村北村南打稻声	3
年年渐觉老人稀	2
真赝谁能别旧坑	3
半园荒草没佳蔬	2
美笑当予系予马	5
归凤求凰振九苞	3
天上羣仙台望居	3
彩毫应染炉烟细	3
买得吴钩枉闲却	4
典刑真属虎贲无	3
狂客风流忆往年	2
怀人将竹当人看	3
势迫形驱苦自怜	1
倦飞知我未能还	2
空此置关城	3
故乡岁月乐盘桓	4
神灯收罢晓云班	3
宁伴伯夷山下饿	3
聚首当时惭我少	2
风吹百草野田香	2
池上雪初消	4
禅板蒲团入眼中	3
一榜登科二十年	4
阑干倚遍更消魂	2
矍铄犹堪寄好音	4
一杯连坐两髯棋	3
能与离人添怅望	2
淡扫犹嫌脂粉污	4
木犀和玉簪	3
春郊十里饴糖尽	3
一寸苍根手自锄	3
自折梅花插鬓端	4
此夕闻君谪九江	3
不妨直际晚回銮	3
和人虽少爱人多	4
旧时忆在鹓行里	3
頼有清诗时一吟	4
诗到齐梁绮语多	3
蜀魄湘魂万古悲	1
不知贤劔也求名	2
粱肉终非退士宜	3
此别何言赠君子	3
此去长安路更迂	2
曲声犹自怨单于	1
预从佳节纳多祥	4
莫令佳句到人间	4
按舞婵娟十六人	3
其间景物从来美	4
只问人间要纸钱	3
春暖长江水正清	4
历历当年泣泪痕	2
欲趁新年贺太平	4
始信春愁总为伊	2
行乐先须让使君	5
自抱琵琶迎海神	4
聋虫待教愚堪哂	3
故园欣赏竹	4
九重蕡烛照帘栊	3
向来沙市冢	2
津亭石磴双垂柳	3
入檐新影月低眉	3
彤管应书大有年	4
老去方知此味长	3
仕幸不成书幸成	4
万户春浓酒似油	4
宫花春尽翠阴浓	4
蚕麦将登庆小丰	4
容堂何地可容人	2
未必秋香一夜衰	2
闲门春尽阻闲游	3
畏死仕新室	3
只恐更为桃李羞	4
且教桃李闹春风	5
此花风韵更清姝	4
却访野僧萧寺来	2
何似对花倾绿酒	3
皇华使者出祥刑	3
古今嘉赏多如雨	4
欲知圣寿无疆处	5
犹自愁人不得眠	2
无客伴孤禅	2
一堂风冷月婵娟	2
不关老去愿春迟	2
白云深处有岩居	3
渌水微风爽气新	5
麾去奚堪作省郎	3
附干将呈瑞木符	4
高压清风八咏楼	5
云头尚恋山	4
从容行乐兴无涯	5
遗爱寂然民记否	3
灌口江源不断流	3
破絮粗毡即道场	3
风叶萧萧便有闻	3
冶游谑浪非吾事	2
仁杰狂甥趁猎人	3
一分真态更难添	2
好勇能过我	4
云在淮乡有父兄	3
看花久不到墙东	3
心绪曾凭阿母传	3
志士宁闻毕世穷	3
鸳鸯飞出碧流中	3
行歌红粉满城欢	5
摇落年年本是常	1
人殊未易知	3
五亩宅思邹孟子	3
莫言老子无人顾	3
君王只向昭阳殿	2
千载閟山阿	4
迎新送故祗如此	3
题诗相报字倾斜	4
奴星急把柳车焚	3
丝毫无恨彻中边	4
此亦有君吾甚乐	4
无媒径路草萧萧	2
洞房花烛瑞光腾	5
且住人间作睡仙	4
流月无声句绝清	4
斸药山前屡挈归	4
欲知此恨消难得	1
翁生矮屋中	3
数峰闲对道州山	3
高怀自喜凌云格	4
多差使者出催耕	2
遥见庐山指似君	3
却应春浅胜芳菲	4
飞霙顷报丰年庆	5
小甑香粳日两炊	3
派里人人有集开	3
谁知我更老于松	4
杜陵翻作渼陂行	3
高亭爽气亦元无	4
山蜂愁雨损蜂儿	2
一病能恼安乐性	2
天公自有范宽图	3
扬州何逊吟情苦	2
山蜂引到石崖边	3
艰危宁度瘦驴岭	1
璚枝乍捧慈云出	5
九月徐州新战后	3
便是人间小天地	4
尔今顾有嫣然状	4
此井独能深一丈	4
祗馀手植双桐在	3
只宜晴景不宜阴	4
胸襟但贮五千卷	4
湘南二月花如扫	4
旧游如梦一星终	3
雪深云未开	2
流落来从绵上州	3
艳舞娇歌张淑家	4
老夫正为苍生幸	4
出户春光刮眼明	4
为许千千万万声	2
幸得重阳近	4
水无名字托人贤	3
请君明岁早来看	3
夫随妇唱菜亲栽	4
未得清闲自在身	2
水满新池雨满山	4
举族贫兼病	2
夜窗看到千峰黑	3
悲嗟脱剑挂高林	1
邻里相过不寂寥	4
万金买良药	3
平生怀抱只君知	2
乡心空折大刀头	2
刘郎休恨三千里	2
淡云微雨此时情	3
小船载得水牛归	3
此身此理由天付	3
今夜扁舟来诀汝	2
君王不得为天子	2
小窗疏竹雨来时	3
闲冲暮雨骑牛去	3
天寒水鸟自相依	2
檐声喧耳历三旬	3
慧福牡丹开正浓	4
夜凉将到星河下	4
木落天晴山翠开	4
草堂南望到无因	3
为言春至苦相思	2
汉节凋零胡地阔	1
春泥谢客亦无来	2
琴高失鲤鱼	2
看到天明付与春	4
春波漫处寻他浦	3
石犀庙壖江已回	3
白帝城边莺乱啼	2
射的山前朱舫小	3
近来渐喜知闻断	4
东山导骑出岩阿	3
风吹雨洒旋成尘	3
太华峰头秋气新	4
移秧披絮尚衣单	3
秖爱年年好光景	5
后船只羡前船快	3
诗歌岂敢作人师	3
几度寻君不见君	2
西湖今独擅佳名	3
主人果然青眼待	4
搜龙霹雳一声歇	3
拟换东周二顷田	4
轻阴残雪放孤舟	2
一岁正荣处	4
道是无晴却有晴	3
刘郎写照妙通神	4
一片溪山景最奇	4
声声吹出落梅春	2
好藕是人家里莲	2
知有奇功似茯苓	4
江郎三子梦还家	3
颇欣已有两男孙	4
沧海西头旧丞相	2
可怜憔悴田家女	2
涴壁书窗且当勤	3
定知春来无一事	3
三过溪门今老矣	2
烦恼聪明不自知	2
东是吴江西太湖	3
试将烧却看瞋无	3
区区玩物亦徒劳	2
蝶躞趁繁会	4
未言美实和羹味	4
中原久陷身垂老	2
还似当时我忆君	2
隔帘催唤陪春设	3
一去绕潇湘	2
三径初开自蒋卿	3
重九登高节	3
蔬食不消人祝饐	3
百忧常与事俱来	2
莫靠梅花赚杀人	3
当前行乐地	4
当时作记文章伯	3
碧莲含未开	3
谁信江南别有春	1
汝翁那更镊髭须	3
刘郎去后几番开	2
兴圣犹兼觉性誇	4
凤闱春色动年芳	5
向人开口便言閒	3
百叠荒山人迹绝	3
十载佳期共此堂	4
细雨千丝不成点	3
隔岁初春望吉山	4
平生只少两淮缘	2
何似采桑盛叶好	4
头巾不裹把窗开	3
喜趁衰年尚健身	4
西桥小小似垂虹	4
春半如秋意转迷	1
无限珠玑咳唾中	2
风卷泥沾不惜花	2
小船似鸭避河滨	3
未觉仙家隔一尘	4
未免悔青苗	2
雪尽深林出异芬	4
丰年事若何	3
气全自可忘忧患	3
十载干戈后	3
最是花边情绪恶	2
坐上诗人逸似仙	4
但请主人空埽地	3
天教五岳总三呼	5
不得萧公作骑兵	2
我因蹇步称闲官	3
不见嫦娥与我同	2
故人三叹泪沾襟	1
意得无时不堪适	4
不许人间别姓争	2
穿篱两竹是龙孙	3
五岁淮山一梦新	4
冰肌生汗白莲香	4
一林高竹长遮日	4
圣主精禋格	5
笺诉天公休掠剩	2
街北街南酒易赊	3
败墙颓屋意萧萧	2
生朝宴席为君开	4
说似与君君不会	3
十十五五和歌声	4
凈扫虚窗候月来	3
愿花常好鬓常青	4
和靖诗高千古瘦	3
但言何日是闲时	3
心期极乐三千界	4
满听除书好	4
江边小市旧经过	3
风从高树下	3
柴门西畔枕陂塘	3
还将机中锦	3
迎气来归胙	5
若向吾唐作双瑞	3
针筒线袋也拈却	3
溪上和风吹薄云	4
立杀呼船隔岸人	2
为分一舍作三程	2
墓门萧瑟锁青烟	2
可羡高僧共心语	3
且看十顷卷黄云	3
撼得毗卢海月昏	3
直北青梢是定山	3
须君不惜千金费	4
何时各得自由去	3
今年春向去年回	3
与君相对兴犹孤	2
如何出腹子	3
宜烟宜雨又宜风	4
不是三更三四点	3
浪划涛剜似削刀	3
满天风雨下西楼	2
月色何太白	4
皂衣旁午下乡来	4
春风为开了	3
梦中何者是穷通	3
清浅风流圣得知	4
眼中万少年	3
今朝相见泪淋漓	4
送春归尽妾还家	3
催起慈峰住鄮峰	3
楚词兰有晦翁注	3
道言不死真成妄	2
荒莞丛苇满清流	2
拟仗飞云寄招隠	3
诸生相见宜相勉	4
草深一鸟忽飞起	3
内苑游观诏侍臣	3
记得当年落第情	2
繁枝有意待人看	4
合是人间第一流	5
不是分甘慰愁思	2
五字诗名著少年	3
谁肯同来特地听	2
时有飞萤点缀秋	3
邻姬约我踏青游	3
比似怡怡相对日	4
檐前新叶覆残花	3
集贤池馆从他盛	4
一番红景杂花飞	2
笑倚红楼抹晓妆	4
簪绅徧子孙	4
相逢会得笔头语	4
哀哀枕上泪成氷	1
百舌殷勤报晓晴	4
路傍寒食行人尽	2
莫愁貌如花	4
閒傍芦花学钓鱼	4
四海萍逢两弟兄	4
领会谁如我与公	4
塍水翻沟隔垄分	3
较量犹胜上燕台	4
麦田春雨把锄头	3
山径之蹊去去赊	3
唐室兴亡系公等	3
例缘乡味忆还乡	2
笑语相随不作难	3
阳秋禀气和	4
斗健寻山却称情	2
庵成有兴亦寻春	4
一曲淋铃泪数行	1
瑞香紫笋政团栾	4
绿阴庭院燕差池	3
俊逸鲍参军	4
傩驱顽不去	3
家家鸡犬更桑麻	3
烟明红叶村	3
不知身已在彭州	3
算商亭下浪连天	3
内人晓起怯春寒	2
日日江行怖杀侬	2
独倚高楼闻暮莺	4
但见诸公论荐渠	2
两麾相遇百花春	4
织遍一池间	3
一曲謌残唐祚衰	1
欲得春来怕春晚	3
还似长安旧日闻	3
昔可摧坚阵	3
香炉不铸石陶甄	3
举手扪星辰	3
好学无闻焉	3
池塘草绿无佳句	3
横斜影里萧萧竹	3
陌上鞦韆索渐收	3
古有仲宣今仲方	3
鹧鸪鹦鹉伴清閒	2
云影披离漏日光	2
端溪别驾极风流	4
忍闻半日尽逃移	1
好遣漂沙盖石头	3
繁枝仍要艳花房	3
且从枝上吃樱桃	3
未妨随證检千金	2
相如虽老犹能赋	4
漫浪江湖天一方	4
懒逐看花众少年	4
海激天翻电雹嗔	3
苍颉书成能哭鬼	3
故国龙舟休水调	3
胡然名未著	3
正奈捲帘山	3
反恨蜂饴不世情	2
去后漳河隔梦思	2
不背旁人背乐翁	3
去折槐花度野桥	3
欠个山庄堕我傍	2
絮不因风暖自飞	4
九世可同居	3
新历观天最有功	4
千村万落花相照	4
独听空江半夜潮	2
年年为主莫无情	3
寿觞捧罢恋慈帏	3
水苍瑶佩响珊珊	3
更煮鲈鱼莼菜羹	4
可怜庭雪无人扫	2
六月芙蕖正盛时	4
尽教枯朽作瑶林	4
愁看孤鴈入秦中	1
瑋晔灵芝发秀翘	4
笑杀铁门限	4
齿卼复牢能咀嚼	4
断编残简伴闲居	2
南来不得豫章书	2
唐虞虽远典谟在	3
远惠奇花自洛城	4
壊堂无壁草青青	3
秀夺炎鸟色	4
曾向庐山睡里闻	3
龙沙此日西风冷	2
赞美平时万口同	4
学农更落惰农中	2
鸣桡过瑞洪	4
